pearson_r,rmse,mae,job_id,length,duration_min
0.09696768263689068,17.057452688730432,6.6481109423043225,32586229000292,36066,61.9133
0.032885853374595396,18.88492972257068,11.466217452226513,53019881899056,9453,16.22765
0.2678215599239967,25.003129322680852,23.060508462813605,60132866171858,20029,34.383116666666666
0.005207581495463111,36.058536428569724,26.94705830094936,20024184703879,27611,47.39888333333333
0.23026164526187648,26.097630026245124,14.452320943181753,77080520065397,19166,32.90163333333333
0.06367039313564056,26.098017429958606,20.66234878943948,8010949001275,4250,7.295833333333333
0.06515517439238971,58.402032069125745,35.78103491387765,12361143554661,19036,32.678466666666665
0.490678730799641,28.184384948421265,21.15043388524606,3388496605430,25704,44.12519999999999
0.1721579186753306,47.1344481281679,38.15905549370554,62183516540315,34064,58.47653333333333
0.29220119618188084,2.0050076041695144,1.973491676827906,62578301139645,46236,79.3718
0.35376015186225285,32.76091398773565,17.97565369452768,43047798143128,21656,37.17613333333333
0.10513352946001936,6.621917245989218,5.0117232687643405,68557787655681,5242,8.998766666666665
0.01085694137244742,18.124356591052408,10.54185905473064,33591193899421,9236,15.855133333333333
0.12731544779370588,12.529386110722236,10.475718933003206,23609363889716,18353,31.505983333333333
0.6211222578257015,56.2357943441252,39.87062662191243,56547763327730,13802,23.693433333333335
0.10882522704511088,27.292284970485277,21.01463073825677,45961155123767,19152,32.8776
0.00047793015464791844,1.4195292353757443,1.327646629902923,19950162767647,3296,5.658133333333334
0.07688529203627364,28.61651414746951,20.767321593441764,52556779646509,9770,16.771833333333333
0.1458448042201144,26.007116381765265,12.361687285129264,44187858664441,5858,10.056233333333333
0.04103293398235009,29.04640961128887,22.401624602977435,52072863457253,25427,43.64968333333333
0.009267969732111163,20.125502965784154,6.286182892970574,34671094095542,13999,24.031616666666665
0.028503698713273937,33.76750297900124,22.738095372487233,88611842874983,9121,15.657716666666666
0.03806806039815245,34.98381550761253,26.71226365056271,73449978196308,7078,12.150566666666666
0.4888125034154991,39.848185856388454,24.525508244595823,44831385652100,26879,46.14228333333333
-0.006169825692806519,1.0321569118176233,0.5059040465010499,11923214980056,25931,44.51488333333334
0.4493244122741036,42.8634491122114,33.09556439369672,7749022490357,13997,24.028183333333335
0.338670880130209,6.413711181422739,3.4519474272892796,46685158537138,16287,27.959349999999997
0.5459045148632122,8.106684992037195,7.659860479202658,82232855222347,23234,39.88503333333333
0.6434028136187406,5.269450686958824,3.5960122223268347,67475392094715,48519,83.29095
0.0007473813433681391,11.088857027664053,5.990083851364006,41261301085976,44807,76.91868333333333
